player,team,position,market,line,over_odds,under_odds,is_main_line,status,push_rule,model_mean,model_median,model_p_over,model_p_under,model_p_push,model_mcse_over,model_mcse_under,market_raw_p_over,market_raw_p_under,market_hold,market_novig_p_over,market_novig_p_under,edge_over,edge_under,ev_over,ev_under,simulation_draws,model_source_arrays,gsis_id,line_timestamp_utc,forecast_identity,market_snapshot_identity,support_status,refusal_reason
Josh Allen,BUF,QB,Player Rushing Attempts,8.5,125,,False,open_one_sided_over,"no push, half-point line",,,,,,,,0.4444444444444444,,,,,,,,,,,00-0034857,2026-09-17T21:16:27.724813Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,MODEL_STAT_NOT_AVAILABLE,00-0034857 has no row in the 'rushing' layer
Josh Allen,BUF,QB,Player Rushing Attempts,11.5,300,,False,open_one_sided_over,"no push, half-point line",,,,,,,,0.25,,,,,,,,,,,00-0034857,2026-09-17T21:16:27.724813Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,MODEL_STAT_NOT_AVAILABLE,00-0034857 has no row in the 'rushing' layer
Josh Allen,BUF,QB,Player Rushing Attempts,14.5,600,,False,open_one_sided_over,"no push, half-point line",,,,,,,,0.14285714285714285,,,,,,,,,,,00-0034857,2026-09-17T21:16:27.724813Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,MODEL_STAT_NOT_AVAILABLE,00-0034857 has no row in the 'rushing' layer
Josh Allen,BUF,QB,Player Rushing Attempts,17.5,1300,,False,open_one_sided_over,"no push, half-point line",,,,,,,,0.07142857142857142,,,,,,,,,,,00-0034857,2026-09-17T21:16:27.724813Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,MODEL_STAT_NOT_AVAILABLE,00-0034857 has no row in the 'rushing' layer
Josh Allen,BUF,QB,Player Rushing Attempts,20.5,3000,,False,open_one_sided_over,"no push, half-point line",,,,,,,,0.03225806451612903,,,,,,,,,,,00-0034857,2026-09-17T21:29:58.645764Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,MODEL_STAT_NOT_AVAILABLE,00-0034857 has no row in the 'rushing' layer
Jahmyr Gibbs,DET,RB,Player Rushing Yards,24.5,,2250,False,open_one_sided_under,"no push, half-point line",95.65325,94.0,0.93075,0.06925,0.0,0.0028384511071181066,0.0028384511071181057,,0.0425531914893617,,,,,,,0.6273750000000002,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T20:37:44.267970Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
Jahmyr Gibbs,DET,RB,Player Rushing Yards,38.5,-2500,750,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.89675,0.10325,0.0,0.003402011123953006,0.0034020111239530066,0.9615384615384616,0.11764705882352941,0.07918552036199089,0.8909853249475892,0.1090146750524109,0.00576467505241085,-0.005764675052410906,-0.06737999999999994,-0.12237500000000012,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T19:28:12.979560Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,39.5,-2200,700,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.892625,0.107375,0.0,0.003461314948379445,0.003461314948379445,0.9565217391304348,0.125,0.08152173913043481,0.8844221105527639,0.11557788944723618,0.008202889447236128,-0.008202889447236184,-0.06680113636363635,-0.14100000000000001,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T20:37:44.267970Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,43.5,-1400,600,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.875,0.125,0.0,0.00369754986443726,0.00369754986443726,0.9333333333333333,0.14285714285714285,0.07619047619047614,0.8672566371681416,0.13274336283185842,0.007743362831858391,-0.007743362831858419,-0.0625,-0.125,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T21:31:43.388955Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,48.5,-900,450,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.852375,0.147625,0.0,0.003965978116666178,0.003965978116666178,0.9,0.18181818181818182,0.08181818181818179,0.8319327731092437,0.16806722689075632,0.020442226890756254,-0.02044222689075631,-0.05291666666666668,-0.1880624999999999,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T21:02:58.270839Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,49.5,-800,425,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.848125,0.151875,0.0,0.0040126204713223255,0.0040126204713223255,0.8888888888888888,0.19047619047619047,0.0793650793650793,0.8235294117647058,0.17647058823529413,0.024595588235294175,-0.02459558823529412,-0.04585937499999998,-0.20265624999999998,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T19:28:12.979560Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,53.5,-600,375,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.82875,0.17125,0.0,0.004211938946316767,0.004211938946316767,0.8571428571428571,0.21052631578947367,0.06766917293233066,0.8028169014084507,0.1971830985915493,0.025933098591549242,-0.025933098591549297,-0.033125000000000016,-0.18656249999999996,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T19:28:12.979560Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,58.5,-450,300,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.797,0.203,0.0,0.004497096285382379,0.00449709628538238,0.8181818181818182,0.25,0.06818181818181834,0.7659574468085105,0.23404255319148934,0.03104255319148952,-0.031042553191489325,-0.02588888888888885,-0.18799999999999994,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T19:28:12.979560Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,63.5,-350,225,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.765125,0.234875,0.0,0.0047395771749044234,0.004739577174904424,0.7777777777777778,0.3076923076923077,0.08547008547008561,0.7165354330708661,0.28346456692913385,0.048589566929133965,-0.048589566929133854,-0.016267857142857084,-0.23665625,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T17:18:13.685054Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,64.5,-325,220,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.757,0.243,0.0,0.004795192905400157,0.004795192905400157,0.7647058823529411,0.3125,0.07720588235294112,0.7098976109215017,0.29010238907849834,0.047102389078498286,-0.04710238907849834,-0.010076923076923067,-0.22239999999999993,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T16:28:42.605473Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,68.5,-275,185,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.724875,0.275125,0.0,0.004992885367888491,0.004992885367888491,0.7333333333333333,0.3508771929824561,0.08421052631578929,0.6763754045307444,0.3236245954692557,0.04849959546925564,-0.048499595469255696,-0.011534090909090855,-0.21589374999999988,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T17:12:13.521995Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,73.5,-210,150,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.68525,0.31475,0.0,0.0051923313345259466,0.0051923313345259466,0.6774193548387096,0.4,0.07741935483870965,0.6287425149700598,0.37125748502994016,0.056507485029940185,-0.056507485029940185,0.011559523809523853,-0.21312500000000006,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T16:28:42.605473Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,78.5,-175,125,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.643125,0.356875,0.0,0.0053562490883896545,0.005356249088389654,0.6363636363636364,0.4444444444444444,0.08080808080808088,0.5887850467289719,0.41121495327102797,0.05433995327102803,-0.054339953271027974,0.010624999999999885,-0.19703124999999994,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T17:12:13.521995Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,79.5,-165,120,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.63475,0.36525,0.0,0.0053833358326877585,0.0053833358326877585,0.6226415094339622,0.45454545454545453,0.07718696397941671,0.5780254777070064,0.42197452229299365,0.05672452229299363,-0.05672452229299363,0.01944696969696974,-0.1964499999999999,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T16:28:42.605473Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,83.5,-145,105,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.59925,0.40075,0.0,0.005478930524062155,0.0054789305240621556,0.5918367346938775,0.4878048780487805,0.07964161274265802,0.5481788842784694,0.45182111572153066,0.05107111572153056,-0.05107111572153067,0.012525862068965443,-0.17846250000000002,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T17:18:13.685054Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,88.5,-115,-115,True,open_two_sided,"no push, half-point line",95.65325,94.0,0.550625,0.449375,0.0,0.005561442139578096,0.005561442139578096,0.5348837209302325,0.5348837209302325,0.06976744186046502,0.5,0.5,0.05062500000000003,-0.050624999999999976,0.029429347826087027,-0.15986413043478254,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T17:18:13.685054Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,93.5,105,-145,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.502,0.498,0.0,0.005590125222211037,0.005590125222211037,0.4878048780487805,0.5918367346938775,0.07964161274265802,0.45182111572153066,0.5481788842784694,0.05017888427846934,-0.05017888427846939,0.029100000000000015,-0.158551724137931,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T21:31:43.388955Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,98.5,125,-170,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.458625,0.541375,0.0,0.005570997547286751,0.005570997547286751,0.4444444444444444,0.6296296296296297,0.07407407407407396,0.41379310344827586,0.5862068965517242,0.04483189655172415,-0.04483189655172415,0.031906250000000025,-0.14016911764705875,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T21:31:43.388955Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,99.5,125,-175,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.450125,0.549875,0.0,0.005562289146284558,0.005562289146284558,0.4444444444444444,0.6363636363636364,0.08080808080808088,0.41121495327102797,0.5887850467289719,0.038910046728972025,-0.038910046728971914,0.012781249999999966,-0.13591071428571427,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T21:31:43.388955Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,103.5,145,-200,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.41425,0.58575,0.0,0.005507346655831645,0.005507346655831645,0.40816326530612246,0.6666666666666666,0.07482993197278898,0.37974683544303806,0.6202531645569621,0.03450316455696195,-0.03450316455696212,0.014912499999999995,-0.12137500000000001,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T17:18:13.685054Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,108.5,165,-240,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.3695,0.6305,0.0,0.005396407948811877,0.005396407948811876,0.37735849056603776,0.7058823529411765,0.08324084350721428,0.3483606557377049,0.6516393442622951,0.02113934426229508,-0.021139344262295134,-0.020825000000000093,-0.10679166666666673,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T16:28:42.605473Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,113.5,195,-275,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.332125,0.667875,0.0,0.005265666913779773,0.005265666913779773,0.3389830508474576,0.7333333333333333,0.072316384180791,0.3161222339304531,0.6838777660695469,0.016002766069546925,-0.01600276606954687,-0.020231250000000034,-0.08926136363636364,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T19:50:43.587820Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,118.5,230,-350,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.294,0.706,0.0,0.00509367254542339,0.005093672545423391,0.30303030303030304,0.7777777777777778,0.08080808080808088,0.2803738317757009,0.719626168224299,0.013626168224299073,-0.013626168224299073,-0.02980000000000005,-0.09228571428571436,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T21:31:43.388955Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,123.5,260,-425,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.258,0.742,0.0,0.004891778817567287,0.004891778817567287,0.2777777777777778,0.8095238095238095,0.08730158730158744,0.2554744525547445,0.7445255474452553,0.002525547445255516,-0.0025255474452553495,-0.07119999999999993,-0.08341176470588235,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,128.5,300,-500,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.22625,0.77375,0.0,0.004677885974187486,0.004677885974187486,0.25,0.8333333333333334,0.08333333333333348,0.23076923076923073,0.7692307692307692,-0.00451923076923072,0.004519230769230886,-0.09499999999999997,-0.07149999999999992,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T21:31:43.388955Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,133.5,350,-600,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.199375,0.800625,0.0,0.004466886630739021,0.004466886630739021,0.2222222222222222,0.8571428571428571,0.0793650793650793,0.20588235294117646,0.7941176470588235,-0.006507352941176464,0.006507352941176547,-0.10281250000000008,-0.06593749999999998,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T15:23:40.526596Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
Jahmyr Gibbs,DET,RB,Player Rushing Yards,138.5,400,-750,False,open_two_sided,"no push, half-point line",95.65325,94.0,0.171875,0.828125,0.0,0.00421802655834159,0.00421802655834159,0.2,0.8823529411764706,0.08235294117647052,0.1847826086956522,0.8152173913043479,-0.01290760869565219,0.012907608695652106,-0.140625,-0.06145833333333334,8000,rushing_total/rushing_yards,00-0039139,2026-09-17T21:31:43.388955Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
James Cook,BUF,RB,Player Rushing Yards,24.5,,2250,False,open_one_sided_under,"no push, half-point line",41.24075,32.0,0.549,0.451,0.0,0.005563261183874077,0.005563261183874077,,0.0425531914893617,,,,,,,9.598500000000001,8000,rushing_total/rushing_yards,00-0037248,2026-09-17T20:38:13.594779Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,ONE_SIDED_MARKET,"only one side is priced. A no-vig probability is the normalisation of a PAIR; with one price there is no margin to remove, and reporting the raw implied probability as no-vig would overstate the book by the whole hold."
James Cook,BUF,RB,Player Rushing Yards,30.5,-5000,1200,False,open_two_sided,"no push, half-point line",41.24075,32.0,0.51175,0.48825,0.0,0.005588626144903593,0.005588626144903593,0.9803921568627451,0.07692307692307693,0.05731523378582204,0.927246790299572,0.07275320970042796,-0.415496790299572,0.41549679029957204,-0.47801499999999997,5.34725,8000,rushing_total/rushing_yards,00-0037248,2026-09-17T21:17:13.709313Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
James Cook,BUF,RB,Player Rushing Yards,35.5,-3000,800,False,open_two_sided,"no push, half-point line",41.24075,32.0,0.480625,0.519375,0.0,0.005585971372274924,0.005585971372274924,0.967741935483871,0.1111111111111111,0.07885304659498216,0.8970099667774086,0.10299003322259134,-0.4163849667774086,0.41638496677740866,-0.5033541666666665,3.6743750000000004,8000,rushing_total/rushing_yards,00-0037248,2026-09-17T21:17:13.709313Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
James Cook,BUF,RB,Player Rushing Yards,39.5,-1600,600,False,open_two_sided,"no push, half-point line",41.24075,32.0,0.45125,0.54875,0.0,0.0055635357181831775,0.0055635357181831775,0.9411764705882353,0.14285714285714285,0.08403361344537807,0.868217054263566,0.13178294573643412,-0.416967054263566,0.41696705426356584,-0.5205468750000001,2.8412499999999996,8000,rushing_total/rushing_yards,00-0037248,2026-09-17T20:38:13.594779Z,c3probe_V1_CANDIDATE_R9_W1P_GSVUC/d709e67b82d5b01c,hardrock:202609189BE34D3B@2026-09-17T21:45:02Z,EXACT_MODEL_SUPPORTED,
